is_usable,primary_label,qc_file,relevance,specificity,coherence,completeness,rand_id_in_org
True,acceptable,interim/qc/3385_q31.json,4,2,4,2,91184
,acceptable,interim/qc/3385_q35.json,3,2,4,2,91184
True,acceptable,interim/qc/3386_q31.json,4,4,4,4,33995
True,acceptable,interim/qc/3386_q35.json,4,4,4,4,33995
True,acceptable,interim/qc/3387_q31.json,4,3,4,3,74952
False,unusable,interim/qc/3387_q35.json,1,1,4,1,74952
False,unusable,interim/qc/3388_q31.json,2,1,1,1,73464
True,needs_review,interim/qc/3388_q35.json,3,2,2,2,73464
False,unusable,interim/qc/3389_q31.json,1,1,3,1,47747
False,unusable,interim/qc/3389_q35.json,1,1,4,1,47747
False,unusable,interim/qc/338_q31.json,1,1,1,1,40483
False,unusable,interim/qc/338_q35.json,1,1,1,1,40483
False,unusable,interim/qc/3390_q31.json,2,1,4,2,18142
False,unusable,interim/qc/3390_q35.json,1,1,4,1,18142
False,unusable,interim/qc/3391_q31.json,3,2,4,1,65471
False,unusable,interim/qc/3391_q35.json,2,1,4,1,65471
True,acceptable,interim/qc/3392_q31.json,4,2,4,2,41319
False,unusable,interim/qc/3392_q35.json,1,1,1,1,41319
False,unusable,interim/qc/3393_q31.json,2,2,4,1,44686
False,unusable,interim/qc/3393_q35.json,2,2,4,1,44686
True,acceptable,interim/qc/3394_q31.json,4,3,4,3,44339
True,needs_review,interim/qc/3394_q35.json,3,1,3,2,44339
True,acceptable,interim/qc/3395_q31.json,4,4,4,4,33483
False,unusable,interim/qc/3395_q35.json,1,1,4,1,33483
False,unusable,interim/qc/3396_q31.json,1,1,1,1,93043
False,unusable,interim/qc/3396_q35.json,1,1,4,1,93043
False,unusable,interim/qc/3397_q31.json,1,1,1,1,71824
False,unusable,interim/qc/3397_q35.json,1,1,1,1,71824
False,unusable,interim/qc/3398_q31.json,1,1,2,1,89888
False,unusable,interim/qc/3398_q35.json,1,1,1,1,89888
True,acceptable,interim/qc/3399_q31.json,4,2,3,2,88046
True,acceptable,interim/qc/3399_q35.json,4,2,3,2,88046
False,unusable,interim/qc/339_q31.json,1,1,1,1,29887
False,unusable,interim/qc/339_q35.json,1,1,1,1,29887
True,acceptable,interim/qc/33_q31.json,4,2,4,3,46718
True,acceptable,interim/qc/33_q35.json,4,2,4,2,46718
True,acceptable,interim/qc/3400_q31.json,4,2,3,2,23583
True,acceptable,interim/qc/3400_q35.json,4,2,2,2,23583
True,acceptable,interim/qc/3401_q31.json,4,2,3,2,82386
False,unusable,interim/qc/3401_q35.json,1,1,1,1,82386
False,unusable,interim/qc/3402_q31.json,1,1,4,1,76325
False,unusable,interim/qc/3402_q35.json,2,1,4,1,76325
True,acceptable,interim/qc/3403_q31.json,3,2,2,2,74904
True,acceptable,interim/qc/3403_q35.json,3,2,3,2,74904
True,needs_review,interim/qc/3404_q31.json,2,1,2,2,40897
False,unusable,interim/qc/3404_q35.json,1,1,1,1,40897
True,acceptable,interim/qc/3405_q31.json,4,2,4,2,70157
False,unusable,interim/qc/3405_q35.json,1,1,4,1,70157
True,needs_review,interim/qc/3406_q31.json,4,2,4,2,53356
True,acceptable,interim/qc/3406_q35.json,3,3,4,2,53356
False,unusable,interim/qc/3407_q31.json,1,1,1,1,70623
False,unusable,interim/qc/3407_q35.json,1,1,1,1,70623
True,acceptable,interim/qc/3408_q31.json,4,3,4,3,36347
True,needs_review,interim/qc/3408_q35.json,4,3,4,3,36347
True,acceptable,interim/qc/3409_q31.json,4,4,4,4,94562
True,acceptable,interim/qc/3409_q35.json,4,3,4,3,94562
False,unusable,interim/qc/340_q31.json,1,1,1,1,88493
False,unusable,interim/qc/340_q35.json,1,1,1,1,88493
False,unusable,interim/qc/3410_q31.json,1,1,1,1,41282
False,unusable,interim/qc/3410_q35.json,1,1,1,1,41282
True,acceptable,interim/qc/3411_q31.json,4,3,4,3,20980
True,acceptable,interim/qc/3411_q35.json,4,3,4,3,20980
False,unusable,interim/qc/3412_q31.json,1,1,1,1,53022
False,unusable,interim/qc/3412_q35.json,1,1,1,1,53022
False,unusable,interim/qc/3413_q31.json,2,1,3,1,47808
True,needs_review,interim/qc/3413_q35.json,2,1,2,2,47808
True,needs_review,interim/qc/3414_q31.json,3,2,3,2,31931
True,needs_review,interim/qc/3414_q35.json,4,2,3,2,31931
True,needs_review,interim/qc/3415_q31.json,2,1,3,2,65468
,needs_review,interim/qc/3415_q35.json,3,2,3,2,65468
False,unusable,interim/qc/3416_q31.json,1,1,2,1,58265
False,unusable,interim/qc/3416_q35.json,1,1,1,1,58265
True,acceptable,interim/qc/3417_q31.json,4,3,4,3,49778
False,unusable,interim/qc/3417_q35.json,1,1,4,1,49778
True,acceptable,interim/qc/3418_q31.json,4,3,3,3,59874
True,acceptable,interim/qc/3418_q35.json,4,3,3,3,59874
False,unusable,interim/qc/3419_q31.json,1,1,1,1,27940
True,needs_review,interim/qc/3419_q35.json,3,1,4,2,27940
False,unusable,interim/qc/341_q31.json,1,1,4,1,31263
False,unusable,interim/qc/341_q35.json,1,1,1,1,31263
True,acceptable,interim/qc/3420_q31.json,4,4,4,3,84598
False,unusable,interim/qc/3420_q35.json,1,1,4,1,84598
True,acceptable,interim/qc/3421_q31.json,4,3,3,2,98414
True,acceptable,interim/qc/3421_q35.json,4,3,3,3,98414
False,unusable,interim/qc/3422_q31.json,1,1,3,1,14057
True,needs_review,interim/qc/3422_q35.json,4,3,2,2,14057
True,acceptable,interim/qc/3423_q31.json,4,2,4,2,27727
False,unusable,interim/qc/3423_q35.json,1,1,4,1,27727
True,acceptable,interim/qc/3424_q31.json,4,3,4,3,25891
True,acceptable,interim/qc/3424_q35.json,4,2,4,2,25891
False,unusable,interim/qc/3425_q31.json,1,2,4,2,58125
False,unusable,interim/qc/3425_q35.json,1,1,1,1,58125
False,unusable,interim/qc/3426_q31.json,1,1,1,1,22015
False,unusable,interim/qc/3426_q35.json,1,1,1,1,22015
True,acceptable,interim/qc/3427_q31.json,4,4,4,4,53348
True,acceptable,interim/qc/3427_q35.json,4,4,4,4,53348
True,acceptable,interim/qc/3428_q31.json,4,3,3,3,89074
True,needs_review,interim/qc/3428_q35.json,3,2,3,2,89074
True,needs_review,interim/qc/3429_q31.json,3,2,2,2,50862
True,acceptable,interim/qc/3429_q35.json,4,2,3,2,50862
False,unusable,interim/qc/342_q31.json,1,1,1,1,31986
False,unusable,interim/qc/342_q35.json,1,1,4,1,31986
True,acceptable,interim/qc/3430_q31.json,4,4,4,4,14429
True,acceptable,interim/qc/3430_q35.json,4,4,4,4,14429
True,needs_review,interim/qc/3431_q31.json,3,2,2,2,28584
False,unusable,interim/qc/3431_q35.json,1,1,2,1,28584
False,unusable,interim/qc/3432_q31.json,2,3,4,2,13082
False,unusable,interim/qc/3432_q35.json,2,1,3,2,13082
False,unusable,interim/qc/3433_q31.json,1,1,1,1,12959
False,unusable,interim/qc/3433_q35.json,1,1,1,1,12959
False,unusable,interim/qc/3434_q31.json,1,1,3,1,82982
True,acceptable,interim/qc/3434_q35.json,3,2,4,2,82982
False,unusable,interim/qc/3435_q31.json,1,1,4,1,45271
True,needs_review,interim/qc/3435_q35.json,3,2,3,2,45271
False,unusable,interim/qc/3436_q31.json,1,1,4,1,84861
False,unusable,interim/qc/3436_q35.json,1,1,1,1,84861
False,unusable,interim/qc/3437_q31.json,1,1,4,1,97691
False,unusable,interim/qc/3437_q35.json,1,1,1,1,97691
False,unusable,interim/qc/3438_q31.json,4,1,4,2,88265
False,unusable,interim/qc/3438_q35.json,1,1,2,1,88265
True,acceptable,interim/qc/3439_q31.json,4,2,3,2,14664
False,unusable,interim/qc/3439_q35.json,2,1,4,1,14664
False,unusable,interim/qc/343_q31.json,1,1,1,1,19744
False,unusable,interim/qc/343_q35.json,1,1,1,1,19744
False,unusable,interim/qc/3440_q31.json,1,1,1,1,59693
False,unusable,interim/qc/3440_q35.json,1,1,1,1,59693
True,acceptable,interim/qc/3441_q31.json,4,3,3,3,44844
True,acceptable,interim/qc/3441_q35.json,4,2,3,2,44844
False,unusable,interim/qc/3442_q31.json,2,1,2,1,71042
True,acceptable,interim/qc/3442_q35.json,4,3,3,2,71042
False,unusable,interim/qc/3443_q31.json,1,1,1,1,99703
False,unusable,interim/qc/3443_q35.json,2,1,4,1,99703
False,unusable,interim/qc/3444_q31.json,2,2,4,1,28753
False,unusable,interim/qc/3444_q35.json,1,1,4,1,28753
True,acceptable,interim/qc/3445_q31.json,4,3,4,3,48956
False,unusable,interim/qc/3445_q35.json,1,1,1,1,48956
True,acceptable,interim/qc/3446_q31.json,3,2,3,2,69194
True,needs_review,interim/qc/3446_q35.json,3,2,2,2,69194
False,unusable,interim/qc/3447_q31.json,1,1,1,1,37466
False,unusable,interim/qc/3447_q35.json,1,1,1,1,37466
False,unusable,interim/qc/3448_q31.json,1,1,2,1,67046
False,unusable,interim/qc/3448_q35.json,1,1,1,1,67046
False,unusable,interim/qc/3449_q31.json,1,1,4,1,92333
False,unusable,interim/qc/3449_q35.json,1,1,4,1,92333
False,unusable,interim/qc/344_q31.json,1,1,1,1,91158
False,unusable,interim/qc/344_q35.json,1,1,4,1,91158
True,acceptable,interim/qc/3450_q31.json,4,4,4,3,19007
False,unusable,interim/qc/3450_q35.json,1,1,1,1,19007
True,acceptable,interim/qc/3451_q31.json,4,3,4,3,70275
True,acceptable,interim/qc/3451_q35.json,4,3,4,3,70275
False,unusable,interim/qc/3452_q31.json,1,1,4,1,45656
True,acceptable,interim/qc/3452_q35.json,4,3,4,3,45656
True,acceptable,interim/qc/3453_q31.json,4,3,3,3,31753
False,unusable,interim/qc/3453_q35.json,1,1,4,1,31753
False,unusable,interim/qc/3454_q31.json,1,1,2,1,70572
False,unusable,interim/qc/3454_q35.json,1,1,1,1,70572
True,acceptable,interim/qc/3455_q31.json,4,3,3,3,39290
True,acceptable,interim/qc/3455_q35.json,4,3,3,3,39290
True,acceptable,interim/qc/3456_q31.json,4,2,4,2,58172
True,needs_review,interim/qc/3456_q35.json,3,2,4,2,58172
True,acceptable,interim/qc/3457_q31.json,4,3,4,3,53322
True,acceptable,interim/qc/3457_q35.json,4,3,4,3,53322
True,acceptable,interim/qc/3458_q31.json,4,3,3,3,77192
True,acceptable,interim/qc/3458_q35.json,4,3,3,3,77192
True,acceptable,interim/qc/3459_q31.json,4,4,4,4,57552
True,acceptable,interim/qc/3459_q35.json,4,3,4,3,57552
True,acceptable,interim/qc/345_q31.json,4,3,4,3,56043
True,acceptable,interim/qc/345_q35.json,4,2,4,2,56043
True,acceptable,interim/qc/3460_q31.json,4,3,4,3,92399
False,unusable,interim/qc/3460_q35.json,2,1,4,1,92399
True,needs_review,interim/qc/3461_q31.json,3,2,2,2,77004
True,acceptable,interim/qc/3461_q35.json,4,3,3,3,77004
False,unusable,interim/qc/3462_q31.json,1,1,4,1,50676
True,acceptable,interim/qc/3462_q35.json,3,2,4,2,50676
False,unusable,interim/qc/3463_q31.json,1,1,1,1,83284
False,unusable,interim/qc/3463_q35.json,1,1,2,1,83284
True,acceptable,interim/qc/3464_q31.json,4,4,4,3,13105
False,unusable,interim/qc/3464_q35.json,1,1,4,1,13105
False,unusable,interim/qc/3465_q31.json,1,1,1,1,20982
False,unusable,interim/qc/3465_q35.json,1,1,1,1,20982
True,acceptable,interim/qc/3466_q31.json,3,2,3,2,26611
True,needs_review,interim/qc/3466_q35.json,2,1,2,1,26611
True,needs_review,interim/qc/3467_q31.json,3,1,3,2,66976
False,unusable,interim/qc/3467_q35.json,2,1,2,1,66976
True,acceptable,interim/qc/3468_q31.json,3,2,3,2,77469
True,acceptable,interim/qc/3468_q35.json,4,3,4,3,77469
True,acceptable,interim/qc/3469_q31.json,4,3,4,4,50735
False,unusable,interim/qc/3469_q35.json,2,1,4,1,50735
True,acceptable,interim/qc/346_q31.json,4,4,4,4,72404
True,acceptable,interim/qc/346_q35.json,4,3,4,3,72404
True,acceptable,interim/qc/3470_q31.json,4,4,4,4,15428
False,unusable,interim/qc/3470_q35.json,1,1,4,1,15428
False,unusable,interim/qc/3471_q31.json,2,1,3,1,23218
False,unusable,interim/qc/3471_q35.json,1,1,1,1,23218
False,unusable,interim/qc/3472_q31.json,1,1,3,1,41131
False,unusable,interim/qc/3472_q35.json,1,1,2,1,41131
True,acceptable,interim/qc/3473_q31.json,4,3,3,3,35174
True,acceptable,interim/qc/3473_q35.json,4,2,3,2,35174
False,unusable,interim/qc/3474_q31.json,2,2,4,1,38419
False,unusable,interim/qc/3474_q35.json,1,1,4,1,38419
False,unusable,interim/qc/3475_q31.json,1,1,2,1,57809
False,unusable,interim/qc/3475_q35.json,1,1,1,1,57809
True,acceptable,interim/qc/3476_q31.json,4,3,4,3,74896
True,needs_review,interim/qc/3476_q35.json,3,2,2,2,74896
False,unusable,interim/qc/3477_q31.json,1,1,1,1,40648
False,unusable,interim/qc/3477_q35.json,1,1,1,1,40648
True,acceptable,interim/qc/3478_q31.json,4,2,3,2,89668
True,needs_review,interim/qc/3478_q35.json,3,2,3,2,89668
True,acceptable,interim/qc/3479_q31.json,3,2,3,2,47519
True,acceptable,interim/qc/3479_q35.json,4,3,3,3,47519
False,unusable,interim/qc/347_q31.json,1,1,1,1,59185
False,unusable,interim/qc/347_q35.json,1,1,1,1,59185
False,unusable,interim/qc/3480_q31.json,1,1,1,1,44794
False,unusable,interim/qc/3480_q35.json,1,1,1,1,44794
True,acceptable,interim/qc/3481_q31.json,4,3,4,3,20377
True,acceptable,interim/qc/3481_q35.json,4,3,4,3,20377
True,needs_review,interim/qc/3482_q31.json,2,1,3,2,53499
False,unusable,interim/qc/3482_q35.json,1,1,2,1,53499
True,acceptable,interim/qc/3483_q31.json,3,2,4,2,17750
True,acceptable,interim/qc/3483_q35.json,4,3,4,3,17750
True,acceptable,interim/qc/3484_q31.json,4,3,3,3,18356
True,acceptable,interim/qc/3484_q35.json,4,3,3,3,18356
True,unusable,interim/qc/3485_q31.json,4,3,4,3,32554
True,needs_review,interim/qc/3485_q35.json,4,3,4,3,32554
False,unusable,interim/qc/3486_q31.json,1,1,4,1,15391
True,acceptable,interim/qc/3486_q35.json,4,3,3,2,15391
False,unusable,interim/qc/3487_q31.json,2,1,3,1,28270
False,unusable,interim/qc/3487_q35.json,1,1,3,1,28270
True,acceptable,interim/qc/3488_q31.json,3,2,3,2,54716
True,needs_review,interim/qc/3488_q35.json,3,2,2,2,54716
True,acceptable,interim/qc/3489_q31.json,4,3,4,3,92671
True,acceptable,interim/qc/3489_q35.json,4,3,4,3,92671
False,unusable,interim/qc/348_q31.json,1,1,1,1,85257
True,acceptable,interim/qc/348_q35.json,3,2,4,2,85257
False,unusable,interim/qc/3490_q31.json,1,1,4,1,29171
False,unusable,interim/qc/3490_q35.json,1,1,4,1,29171
True,acceptable,interim/qc/3491_q31.json,4,3,4,3,44792
True,acceptable,interim/qc/3491_q35.json,4,3,4,3,44792
False,unusable,interim/qc/3492_q31.json,1,1,1,1,73366
False,unusable,interim/qc/3492_q35.json,1,1,1,1,73366
False,unusable,interim/qc/3493_q31.json,1,1,1,1,70826
False,unusable,interim/qc/3493_q35.json,1,1,1,1,70826
False,unusable,interim/qc/3494_q31.json,2,1,1,1,96613
True,needs_review,interim/qc/3494_q35.json,3,2,2,2,96613
True,acceptable,interim/qc/3495_q31.json,4,3,4,3,66955
False,unusable,interim/qc/3495_q35.json,2,1,4,1,66955
False,unusable,interim/qc/3496_q31.json,1,1,4,1,76443
False,unusable,interim/qc/3496_q35.json,1,1,4,1,76443
True,acceptable,interim/qc/3497_q31.json,4,2,4,2,40701
True,acceptable,interim/qc/3497_q35.json,3,2,3,2,40701
True,acceptable,interim/qc/3498_q31.json,4,3,3,3,90063
True,acceptable,interim/qc/3498_q35.json,3,2,3,2,90063
False,unusable,interim/qc/3499_q31.json,1,1,1,1,65663
True,acceptable,interim/qc/3499_q35.json,3,2,3,2,65663
False,unusable,interim/qc/349_q31.json,1,1,1,1,23558
False,unusable,interim/qc/349_q35.json,1,1,1,1,23558
False,unusable,interim/qc/34_q31.json,1,1,1,1,87299
False,unusable,interim/qc/34_q35.json,1,1,1,1,87299
True,acceptable,interim/qc/3500_q31.json,4,2,3,2,65160
True,acceptable,interim/qc/3500_q35.json,3,2,3,2,65160
True,acceptable,interim/qc/3501_q31.json,4,4,4,4,80772
False,unusable,interim/qc/3501_q35.json,2,1,4,1,80772
True,acceptable,interim/qc/3502_q31.json,3,2,3,2,38698
True,acceptable,interim/qc/3502_q35.json,3,2,3,2,38698
False,unusable,interim/qc/3503_q31.json,1,1,1,1,32012
False,unusable,interim/qc/3503_q35.json,2,1,4,1,32012
True,acceptable,interim/qc/3504_q31.json,3,2,2,2,24806
True,acceptable,interim/qc/3504_q35.json,4,3,3,3,24806
True,acceptable,interim/qc/3505_q31.json,4,2,2,2,22469
True,acceptable,interim/qc/3505_q35.json,3,1,3,2,22469
True,acceptable,interim/qc/3506_q31.json,4,3,4,3,31633
True,acceptable,interim/qc/3506_q35.json,4,2,3,2,31633
True,acceptable,interim/qc/3507_q31.json,3,2,4,2,33052
True,needs_review,interim/qc/3507_q35.json,2,1,2,2,33052
False,unusable,interim/qc/3508_q31.json,1,1,3,1,64423
True,acceptable,interim/qc/3508_q35.json,3,2,4,2,64423
False,unusable,interim/qc/3509_q31.json,1,1,1,1,42388
False,unusable,interim/qc/3509_q35.json,1,1,1,1,42388
True,acceptable,interim/qc/350_q31.json,3,3,4,2,68499
True,acceptable,interim/qc/350_q35.json,4,2,4,2,68499
False,unusable,interim/qc/3510_q31.json,2,1,2,1,18812
False,unusable,interim/qc/3510_q35.json,1,1,2,1,18812
False,unusable,interim/qc/3511_q31.json,1,1,1,1,88571
True,unusable,interim/qc/3511_q35.json,1,1,4,1,88571
True,acceptable,interim/qc/3512_q31.json,4,3,4,3,79290
True,acceptable,interim/qc/3512_q35.json,4,3,4,3,79290
True,acceptable,interim/qc/3513_q31.json,4,3,3,3,13875
True,acceptable,interim/qc/3513_q35.json,4,2,3,2,13875
True,acceptable,interim/qc/3514_q31.json,4,2,4,3,24405
False,unusable,interim/qc/3514_q35.json,2,1,4,1,24405
False,unusable,interim/qc/3515_q31.json,1,1,1,1,98528
False,unusable,interim/qc/3515_q35.json,1,1,1,1,98528
True,needs_review,interim/qc/3516_q31.json,3,2,2,2,69555
False,unusable,interim/qc/3516_q35.json,1,1,3,1,69555
True,acceptable,interim/qc/3517_q31.json,4,4,4,3,65636
False,unusable,interim/qc/3517_q35.json,1,1,4,1,65636
False,unusable,interim/qc/3518_q31.json,1,1,2,1,37297
False,unusable,interim/qc/3518_q35.json,1,1,1,1,37297
False,unusable,interim/qc/3519_q31.json,1,1,2,1,75105
False,unusable,interim/qc/3519_q35.json,1,1,1,1,75105
False,unusable,interim/qc/351_q31.json,1,1,1,1,98351
False,unusable,interim/qc/351_q35.json,1,1,1,1,98351
True,acceptable,interim/qc/3520_q31.json,3,2,3,2,12664
False,unusable,interim/qc/3520_q35.json,1,1,1,1,12664
False,unusable,interim/qc/3521_q31.json,1,1,4,1,60347
True,acceptable,interim/qc/3521_q35.json,4,2,4,2,60347
False,unusable,interim/qc/3522_q31.json,1,1,1,1,45110
False,unusable,interim/qc/3522_q35.json,1,1,1,1,45110
True,acceptable,interim/qc/3523_q31.json,4,3,3,3,65162
True,acceptable,interim/qc/3523_q35.json,4,2,3,2,65162
False,unusable,interim/qc/3524_q31.json,1,1,3,1,21875
True,acceptable,interim/qc/3524_q35.json,3,2,4,2,21875
False,unusable,interim/qc/3525_q31.json,2,1,4,1,75498
True,acceptable,interim/qc/3525_q35.json,4,2,4,3,75498
True,acceptable,interim/qc/3526_q31.json,3,2,4,2,24952
False,unusable,interim/qc/3526_q35.json,1,1,1,1,24952
True,needs_review,interim/qc/3527_q31.json,4,4,4,4,20420
True,acceptable,interim/qc/3527_q35.json,4,3,3,3,20420
False,unusable,interim/qc/3528_q31.json,2,1,4,1,72758
True,acceptable,interim/qc/3528_q35.json,4,2,4,3,72758
False,unusable,interim/qc/3529_q31.json,1,1,1,1,85066
False,unusable,interim/qc/352_q31.json,1,1,1,1,63584
False,unusable,interim/qc/352_q35.json,1,1,1,1,63584
False,unusable,interim/qc/3530_q31.json,1,1,1,1,28385
False,unusable,interim/qc/3530_q35.json,1,1,1,1,28385
False,unusable,interim/qc/3531_q31.json,2,1,4,1,97709
False,unusable,interim/qc/3531_q35.json,2,2,4,2,97709
True,needs_review,interim/qc/3532_q31.json,3,2,2,2,48741
False,unusable,interim/qc/3532_q35.json,1,1,2,1,48741
True,needs_review,interim/qc/3533_q31.json,1,1,4,1,75318
False,unusable,interim/qc/3533_q35.json,1,1,1,1,75318
False,unusable,interim/qc/3534_q31.json,1,1,3,1,55744
True,pass_low_information,interim/qc/3534_q35.json,2,1,4,2,55744
True,needs_review,interim/qc/3535_q31.json,3,2,2,2,77566
False,unusable,interim/qc/3535_q35.json,1,1,3,1,77566
True,acceptable,interim/qc/3536_q31.json,4,3,3,2,58847
True,acceptable,interim/qc/3536_q35.json,4,2,4,2,58847
False,unusable,interim/qc/3537_q31.json,1,1,4,1,95997
False,unusable,interim/qc/3537_q35.json,1,1,4,1,95997
True,needs_review,interim/qc/3538_q31.json,2,1,4,2,29860
False,unusable,interim/qc/3538_q35.json,1,2,3,2,29860
True,acceptable,interim/qc/3539_q31.json,4,3,3,3,52989
True,acceptable,interim/qc/3539_q35.json,4,3,4,3,52989
True,acceptable,interim/qc/353_q31.json,4,3,4,3,73332
True,acceptable,interim/qc/353_q35.json,4,2,4,2,73332
False,unusable,interim/qc/3540_q31.json,1,1,1,1,68477
False,unusable,interim/qc/3540_q35.json,1,1,1,1,68477
False,unusable,interim/qc/3541_q31.json,1,1,1,1,11501
False,unusable,interim/qc/3541_q35.json,1,1,1,1,11501
True,needs_review,interim/qc/3542_q31.json,3,2,2,2,78917
False,unusable,interim/qc/3542_q35.json,1,1,3,1,78917
True,acceptable,interim/qc/3543_q31.json,3,2,3,2,43548
False,unusable,interim/qc/3543_q35.json,1,1,2,1,43548
False,unusable,interim/qc/3544_q31.json,1,1,2,1,56964
False,unusable,interim/qc/3544_q35.json,1,1,2,1,56964
True,acceptable,interim/qc/3545_q31.json,4,3,4,3,64225
False,unusable,interim/qc/3545_q35.json,1,1,4,1,64225
True,acceptable,interim/qc/3546_q31.json,3,2,3,2,54960
False,unusable,interim/qc/3546_q35.json,2,1,4,1,54960
True,acceptable,interim/qc/3547_q31.json,4,3,4,3,83077
False,unusable,interim/qc/3547_q35.json,2,1,4,1,83077
True,needs_review,interim/qc/3548_q31.json,2,1,2,2,12666
True,needs_review,interim/qc/3548_q35.json,3,2,2,2,12666
True,acceptable,interim/qc/3549_q31.json,4,2,4,3,62678
True,needs_review,interim/qc/3549_q35.json,3,2,3,2,62678
True,acceptable,interim/qc/354_q31.json,4,3,4,3,19373
True,acceptable,interim/qc/354_q35.json,4,3,4,3,19373
False,unusable,interim/qc/3550_q31.json,1,1,4,1,56036
False,unusable,interim/qc/3550_q35.json,1,1,4,1,56036
False,unusable,interim/qc/3551_q31.json,1,1,4,1,62898
False,unusable,interim/qc/3551_q35.json,1,1,4,2,62898
True,pass_low_information,interim/qc/3552_q31.json,2,1,3,2,22234
False,unusable,interim/qc/3552_q35.json,2,1,1,1,22234
True,needs_review,interim/qc/3553_q31.json,3,2,2,2,89467
True,needs_review,interim/qc/3553_q35.json,3,2,2,2,89467
False,unusable,interim/qc/3554_q31.json,2,1,4,1,60518
False,unusable,interim/qc/3554_q35.json,2,1,4,1,60518
True,acceptable,interim/qc/3555_q31.json,4,3,3,3,22160
True,needs_review,interim/qc/3555_q35.json,3,2,4,2,22160
False,unusable,interim/qc/3556_q31.json,1,1,1,1,47269
False,unusable,interim/qc/3556_q35.json,1,1,1,1,47269
